,date_mutation,valeur_fonciere,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,code_postal,prixm2
2431,25/05/2022,771750,Appartement,64,2,2.3241515,48.8844392,17,12058.59375
2432,19/05/2022,520000,Appartement,45,3,2.3230951,48.8846337,17,11555.555555555555
2433,19/05/2022,260000,Appartement,23,1,2.3226337,48.8841055,17,11304.347826086956
2434,30/06/2022,594359,Appartement,49,2,2.3231184,48.8850364,17,12129.775510204081
2435,30/06/2022,595800,Appartement,51,3,2.3221759,48.8882544,17,11682.35294117647
2436,30/06/2022,455000,Appartement,36,3,2.3275366,48.884743,18,12638.888888888889
2437,30/06/2022,501600,Appartement,33,2,2.3240599,48.8876104,17,15200.0
2438,30/06/2022,343000,Appartement,30,2,2.3242162,48.8881308,17,11433.333333333334
2439,30/06/2022,1428100,Appartement,116,5,2.3235304,48.8855148,17,12311.206896551725
2440,29/06/2022,570000,Appartement,37,3,2.3210128,48.8885958,17,15405.405405405405
2441,29/06/2022,1030000,Appartement,85,4,2.3209868,48.8861002,17,12117.64705882353
2442,28/06/2022,493500,Appartement,42,2,2.3284879,48.8864814,18,11750.0
2443,27/06/2022,140000,Appartement,15,1,2.3225728,48.8879223,17,9333.333333333334
2444,24/06/2022,463000,Appartement,44,2,2.328539,48.8860991,18,10522.727272727272
2445,24/06/2022,1018415,Appartement,85,3,2.3226925,48.8862259,17,11981.35294117647
2446,22/06/2022,690000,Appartement,58,3,2.3241286,48.8862874,17,11896.551724137931
2447,21/06/2022,845999,Appartement,91,4,2.3279462,48.8866111,18,9296.692307692309
2448,20/06/2022,699000,Appartement,60,3,2.32345,48.8884183,17,11650.0
2449,20/06/2022,353250,Appartement,24,2,2.3220234,48.8874996,17,14718.75
2450,17/06/2022,295000,Appartement,38,2,2.3244944,48.8896031,17,7763.1578947368425
2451,16/06/2022,274650,Appartement,26,2,2.3219953,48.888756,17,10563.461538461539
2452,14/06/2022,735000,Appartement,49,2,2.3245554,48.8871239,17,15000.0
2453,10/06/2022,445000,Appartement,47,2,2.3265506,48.8857542,17,9468.08510638298
2454,10/06/2022,825400,Appartement,75,3,2.3221454,48.8886995,17,11005.333333333334
2455,09/06/2022,95000,Appartement,10,1,2.3267869,48.8872127,18,9500.0
2456,30/06/2022,525000,Appartement,51,3,2.325987,48.891663,17,10294.117647058823
2457,30/06/2022,1313475,Appartement,85,3,2.3247486,48.8905452,17,15452.64705882353
2458,30/06/2022,370000,Appartement,37,2,2.3261555,48.8932562,17,10000.0
2459,29/06/2022,581000,Appartement,55,2,2.3261418,48.8928275,17,10563.636363636364
2460,29/06/2022,180000,Appartement,18,1,2.3255029,48.8938477,17,10000.0
2461,29/06/2022,390000,Appartement,42,2,2.3266107,48.8932793,17,9285.714285714286
2462,28/06/2022,195000,Appartement,22,2,2.3230434,48.8935852,17,8863.636363636364
2463,27/06/2022,250250,Appartement,22,1,2.3249137,48.8911755,17,11375.0
2464,27/06/2022,365000,Appartement,30,2,2.328426,48.8911534,18,12166.666666666666
2465,27/06/2022,395000,Appartement,38,2,2.322302,48.8910981,17,10394.736842105263
2466,24/06/2022,892880,Appartement,77,3,2.3245409,48.8917261,17,11595.844155844155
2467,21/06/2022,415475,Appartement,39,2,2.3263004,48.8921692,17,10653.205128205129
2468,20/06/2022,264000,Appartement,21,1,2.3214536,48.8927995,17,12571.42857142857
2469,17/06/2022,693000,Appartement,66,4,2.3281369,48.8930833,18,10500.0
2470,17/06/2022,607235,Appartement,60,2,2.3293561,48.892207,18,10120.583333333334
2471,16/06/2022,840000,Appartement,101,4,2.3243117,48.8919711,17,8316.831683168317
2472,16/06/2022,145100,Appartement,11,1,2.322219,48.8929363,17,13190.90909090909
2473,16/06/2022,730000,Appartement,76,5,2.3269414,48.8905063,18,9605.263157894737
2474,15/06/2022,320000,Appartement,33,2,2.3230344,48.8941046,17,9696.969696969696
2475,15/06/2022,160000,Appartement,18,1,2.3227108,48.8936955,17,8888.888888888889
2476,14/06/2022,575000,Appartement,49,3,2.3332191,48.8907118,18,11734.69387755102
2477,10/06/2022,351220,Appartement,21,2,2.3219383,48.8927176,17,16724.761904761905
2478,10/06/2022,710100,Appartement,65,3,2.3250668,48.8931255,17,10924.615384615385
2479,10/06/2022,1031637,Appartement,78,4,2.3288233,48.8913794,18,13226.115384615385
2480,10/06/2022,850000,Appartement,80,3,2.3285556,48.8928926,18,10625.0
2481,29/06/2022,495000,Appartement,49,2,2.3268107,48.8959356,17,10102.040816326531
2482,28/06/2022,232800,Appartement,25,1,2.3270141,48.8967616,17,9312.0
2483,24/06/2022,1283000,Appartement,120,4,2.3229801,48.8950018,17,10691.666666666666
2484,17/06/2022,450000,Appartement,59,2,2.3262144,48.8951369,17,7627.118644067797
2485,16/06/2022,296735,Appartement,29,2,2.3242241,48.8953764,17,10232.241379310344
2486,09/06/2022,720000,Appartement,67,3,2.3234863,48.8962664,17,10746.268656716418
2487,08/06/2022,614400,Appartement,40,2,2.3291501,48.8910911,18,15360.0
2488,08/06/2022,690000,Appartement,61,3,2.3213551,48.8926799,17,11311.475409836066
2489,08/06/2022,318212,Appartement,32,2,2.3273109,48.891048,18,9944.125
2490,07/06/2022,290000,Appartement,24,2,2.322402,48.8943816,17,12083.333333333334
2491,07/06/2022,600000,Appartement,55,3,2.3291334,48.890849,18,10909.09090909091
2492,03/06/2022,349950,Appartement,30,1,2.3278264,48.89072,18,11665.0
2493,03/06/2022,548152,Appartement,44,2,2.3231285,48.8942235,17,12458.0
2494,02/06/2022,465000,Appartement,50,2,2.329372,48.8955756,18,9300.0
2495,02/06/2022,238000,Appartement,21,2,2.3216834,48.8918658,17,11333.333333333334
2496,02/06/2022,216000,Appartement,15,1,2.323428,48.8943706,17,14400.0
2497,01/06/2022,470000,Appartement,33,2,2.3210782,48.891735,17,14242.424242424242
2498,31/05/2022,165000,Appartement,19,1,2.321639,48.8930245,17,8684.21052631579
2499,31/05/2022,382500,Appartement,43,2,2.3219397,48.8915877,17,8895.348837209302
2500,31/05/2022,345000,Appartement,29,2,2.3247018,48.8918428,17,11896.551724137931
2501,31/05/2022,841300,Appartement,78,4,2.3223104,48.8909482,17,10785.897435897436
2502,30/05/2022,850000,Appartement,90,2,2.3283,48.8906416,18,9444.444444444445
2503,25/05/2022,95000,Appartement,10,1,2.3241839,48.8957831,17,9500.0
2504,25/05/2022,1070192,Appartement,111,6,2.324836,48.8925342,17,9641.36936936937
2505,25/05/2022,270000,Appartement,27,2,2.3258456,48.8906209,17,10000.0
2506,24/05/2022,540000,Appartement,49,2,2.3282372,48.8912782,18,11020.408163265307
2507,20/05/2022,157300,Appartement,16,1,2.3277194,48.8912139,18,9831.25
2508,18/05/2022,225600,Appartement,26,1,2.3261958,48.8971471,17,8676.923076923076
2509,16/05/2022,320870,Appartement,32,2,2.3220962,48.8962035,17,10027.1875
2510,13/05/2022,240000,Appartement,31,2,2.3238197,48.896976,17,7741.935483870968
2511,10/05/2022,300000,Appartement,27,2,2.3238197,48.896976,17,11111.111111111111
2512,09/05/2022,317000,Appartement,31,2,2.3226661,48.8968068,17,10225.806451612903
2513,09/05/2022,596500,Appartement,73,3,2.3285814,48.895515,18,8171.232876712329
2514,28/04/2022,555000,Appartement,57,3,2.3226387,48.895536,17,9736.842105263158
2515,29/06/2022,320000,Appartement,30,2,2.3305019,48.8241104,14,10666.666666666666
2516,27/06/2022,349000,Appartement,41,2,2.3300918,48.8246268,14,8512.19512195122
2517,22/06/2022,578950,Appartement,58,3,2.3306125,48.8239768,14,9981.896551724138
2518,16/06/2022,210720,Appartement,24,1,2.3302938,48.8241503,14,8780.0
2519,10/06/2022,210000,Appartement,19,1,2.3295106,48.8246501,14,11052.631578947368
2520,10/06/2022,520000,Appartement,49,3,2.3356513,48.8240641,14,10612.244897959185
2521,31/05/2022,600000,Appartement,55,3,2.3295106,48.8246501,14,10909.09090909091
2522,24/05/2022,270000,Appartement,34,2,2.3294147,48.8243198,14,7941.176470588235
2523,24/05/2022,366100,Appartement,35,2,2.3354438,48.8240394,14,10460.0
2524,12/04/2022,500000,Appartement,46,2,2.3276157,48.8245952,14,10869.565217391304
2525,08/04/2022,493000,Appartement,49,3,2.3276157,48.8245952,14,10061.224489795919
2526,07/04/2022,355000,Appartement,36,2,2.3305981,48.8240918,14,9861.111111111111
2527,07/04/2022,329000,Appartement,40,2,2.3227743,48.8245287,14,8225.0
2528,05/04/2022,372000,Appartement,42,2,2.3341867,48.8239025,14,8857.142857142857
2529,30/06/2022,292000,Appartement,24,2,2.3328939,48.8293162,14,12166.666666666666
2530,29/06/2022,567000,Appartement,58,3,2.3318337,48.8277266,14,9775.862068965518
2531,28/06/2022,368741,Appartement,32,1,2.3334826,48.8289477,14,11523.15625
2532,27/06/2022,353500,Appartement,35,2,2.3291548,48.8277515,14,10100.0
2533,23/06/2022,1600000,Appartement,140,5,2.3311746,48.8294042,14,11428.57142857143
2534,23/06/2022,215950,Appartement,20,1,2.3321003,48.8268677,14,10797.5
2535,20/06/2022,297000,Appartement,24,1,2.3312737,48.8253825,14,12375.0
2536,17/06/2022,340000,Appartement,30,1,2.3312077,48.8281699,14,11333.333333333334
2537,15/06/2022,455000,Appartement,50,2,2.3343812,48.8296113,14,9100.0
2538,15/06/2022,1115000,Appartement,104,4,2.3316097,48.8272565,14,10721.153846153846
2539,15/06/2022,470000,Appartement,51,3,2.3302093,48.8286736,14,9215.686274509804
2540,13/06/2022,568000,Appartement,55,2,2.3320569,48.828818,14,10327.272727272728
2541,13/06/2022,900000,Appartement,91,4,2.3362027,48.8257667,14,9890.10989010989
2542,10/06/2022,78000,Appartement,8,1,2.3308677,48.8296347,14,9750.0
2543,10/06/2022,450000,Appartement,56,2,2.3318488,48.82671,14,8035.714285714285
2544,10/06/2022,580000,Appartement,49,3,2.3303851,48.827992,14,11836.734693877552
2545,10/06/2022,644990,Appartement,60,4,2.3295134,48.8286305,14,10749.833333333334
2546,09/06/2022,204300,Appartement,23,1,2.3338403,48.8307984,14,8882.608695652174
2547,08/06/2022,1119700,Appartement,93,4,2.3302721,48.8266497,14,12039.78494623656
2548,02/06/2022,190000,Appartement,24,1,2.3295183,48.8247523,14,7916.666666666667
2549,02/06/2022,1272500,Appartement,92,4,2.3310046,48.8294178,14,13831.521739130434
2550,25/05/2022,637400,Appartement,67,3,2.3316097,48.8272565,14,9513.432835820895
2551,23/05/2022,499050,Appartement,49,2,2.3308975,48.8283456,14,10184.69387755102
2553,20/05/2022,231400,Appartement,28,2,2.3291548,48.8277515,14,8264.285714285714
2554,19/05/2022,210000,Appartement,24,1,2.3345322,48.8292098,14,8750.0
2555,30/06/2022,195000,Appartement,18,1,2.3364215,48.8318826,14,10833.333333333334
2556,23/06/2022,335000,Appartement,25,2,2.3357461,48.8325053,14,13400.0
2557,23/06/2022,902500,Appartement,78,3,2.3295837,48.8345533,14,11570.51282051282
2558,23/06/2022,770300,Appartement,72,3,2.3293993,48.8321552,14,10698.611111111111
2559,23/06/2022,150000,Appartement,15,1,2.3360001,48.8307202,14,10000.0
2560,21/06/2022,772057,Appartement,62,3,2.3353882,48.8338331,14,12452.532258064517
2561,20/06/2022,965000,Appartement,93,4,2.3364495,48.8317492,14,10376.344086021505
2562,17/06/2022,172580,Appartement,17,1,2.3302603,48.8297151,14,10151.764705882353
2563,17/06/2022,615000,Appartement,60,3,2.3339313,48.8346505,14,10250.0
2564,17/06/2022,460000,Appartement,36,2,2.330292,48.8345739,14,12777.777777777777
2565,15/06/2022,375000,Appartement,33,2,2.3305142,48.8297267,14,11363.636363636364
2566,10/06/2022,890000,Appartement,86,3,2.3357448,48.8305847,14,10348.837209302326
2567,10/06/2022,207000,Appartement,19,2,2.3346974,48.83091,14,10894.736842105263
2568,09/06/2022,219280,Appartement,18,1,2.334789,48.8310366,14,12182.222222222223
2569,28/06/2022,385000,Appartement,33,2,2.3319582,48.838363,14,11666.666666666666
2570,17/06/2022,790000,Appartement,49,2,2.3370033,48.8372224,14,16122.448979591836
2571,13/06/2022,140566,Appartement,13,1,2.3344092,48.8346721,14,10812.76923076923
2572,03/06/2022,921500,Appartement,72,3,2.3316144,48.8379223,14,12798.611111111111
2573,03/06/2022,1234600,Appartement,105,4,2.3349255,48.8343204,14,11758.095238095239
2574,02/06/2022,623000,Appartement,55,3,2.3373369,48.831065,14,11327.272727272728
2575,31/05/2022,1096700,Appartement,73,4,2.3297803,48.834794,14,15023.287671232876
2576,31/05/2022,2080000,Appartement,154,5,2.3306678,48.8383279,14,13506.493506493507
2577,30/05/2022,310000,Appartement,30,1,2.3376342,48.8315865,14,10333.333333333334
2578,30/05/2022,490000,Appartement,49,2,2.3362414,48.8308104,14,10000.0
2579,25/05/2022,353000,Appartement,35,2,2.3357461,48.8325053,14,10085.714285714286
2580,20/05/2022,615020,Appartement,60,3,2.3318599,48.8332646,14,10250.333333333334
2581,30/06/2022,1850961,Appartement,124,6,2.3331985,48.8418572,6,14927.104838709678
2583,29/06/2022,2000000,Appartement,120,5,2.3359052,48.8411225,6,16666.666666666668
2584,28/06/2022,265000,Appartement,21,2,2.3329102,48.8399461,14,12619.047619047618
2585,28/06/2022,1601000,Appartement,113,4,2.3333016,48.8401779,14,14168.141592920354
2586,24/06/2022,1630000,Appartement,100,5,2.3317616,48.8428664,6,16300.0
2587,23/06/2022,876560,Appartement,73,3,2.3338953,48.8418866,6,12007.671232876712
2588,22/06/2022,315000,Appartement,29,2,2.333218,48.8401486,14,10862.068965517241
2589,22/06/2022,475000,Appartement,42,1,2.3358041,48.8412269,6,11309.52380952381
2590,21/06/2022,146226,Appartement,18,1,2.3317558,48.8410895,15,8123.666666666667
2591,20/06/2022,2081450,Appartement,149,6,2.3318455,48.842706,6,13969.463087248321
2592,02/06/2022,870200,Appartement,64,4,2.3305395,48.8414918,15,13596.875
2593,31/05/2022,515000,Appartement,40,2,2.3304599,48.8442592,6,12875.0
2594,31/05/2022,392400,Appartement,47,2,2.3299914,48.8431486,6,8348.936170212766
2595,30/05/2022,550000,Appartement,54,2,2.3306986,48.8407951,14,10185.185185185184
2596,30/05/2022,2600000,Appartement,180,5,2.3297896535925213,48.8436295,6,14444.444444444445
2597,25/05/2022,1788500,Appartement,112,5,2.3311153,48.8417279,6,15968.75
2598,25/05/2022,1100000,Appartement,79,4,2.3357065,48.841328,6,13924.050632911392
2599,24/05/2022,1906000,Appartement,126,6,2.3321533,48.8416871,6,15126.984126984127
2600,20/05/2022,795113,Appartement,51,3,2.3317616,48.8428664,6,15590.450980392157
2601,20/05/2022,2160000,Appartement,125,5,2.3355446,48.8420288,6,17280.0
2602,18/05/2022,551961,Appartement,35,2,2.3357294,48.8420238,6,15770.314285714287
2603,17/05/2022,900000,Appartement,90,3,2.3322913,48.8396114,14,10000.0
2604,17/05/2022,744000,Appartement,57,3,2.3352328,48.8403368,15,13052.631578947368
2605,16/05/2022,328000,Appartement,23,2,2.3298372,48.8425906,6,14260.869565217392
2606,16/05/2022,300435,Appartement,29,1,2.3353535,48.8399035,15,10359.827586206897
2607,10/05/2022,572650,Appartement,55,2,2.3184354,48.8428792,15,10411.818181818182
2608,10/05/2022,667500,Appartement,53,3,2.3334095,48.8393639,14,12594.33962264151
2609,29/06/2022,1833600,Appartement,110,1,2.3316831,48.8475295,6,16669.090909090908
2610,29/06/2022,1058560,Appartement,63,4,2.3300086,48.8474587,6,16802.539682539682
2611,22/06/2022,891342,Appartement,117,5,2.3295987,48.8470718,6,7618.307692307692
2612,01/06/2022,1089735,Appartement,117,5,2.3295987,48.8470718,6,9313.97435897436
2613,23/05/2022,955000,Appartement,70,3,2.3240987,48.8450058,6,13642.857142857143
2615,29/06/2022,155000,Appartement,16,1,2.3314219,48.8527567,6,9687.5
2616,28/06/2022,1162000,Appartement,80,5,2.3307529,48.8497013,6,14525.0
2617,24/06/2022,242550,Appartement,14,1,2.3371116,48.8522628,6,17325.0
2618,10/06/2022,538000,Appartement,32,2,2.3308135,48.8531126,6,16812.5
2619,08/06/2022,956700,Appartement,60,3,2.3348046,48.8499501,6,15945.0
2620,08/06/2022,900000,Appartement,50,2,2.3364644,48.8544482,6,18000.0
2621,07/06/2022,2860000,Appartement,160,5,2.3372611,48.8507303,6,17875.0
2622,02/06/2022,285000,Appartement,27,1,2.3304751,48.8529377,6,10555.555555555555
2623,02/06/2022,663462,Appartement,40,2,2.3371216,48.8516019,6,16586.55
2624,31/05/2022,630000,Appartement,38,2,2.3307827,48.853263,6,16578.947368421053
2625,25/05/2022,750000,Appartement,57,2,2.3357081,48.8535487,6,13157.894736842105
2626,24/05/2022,1047400,Appartement,63,4,2.3372105,48.8509996,6,16625.396825396827
2628,23/05/2022,830000,Appartement,61,3,2.3337684,48.8524025,6,13606.557377049181
2629,20/05/2022,585200,Appartement,43,2,2.3378577,48.8529487,6,13609.302325581395
2630,20/05/2022,2700000,Appartement,189,6,2.3313547,48.8520999,6,14285.714285714286
2631,20/05/2022,2402500,Appartement,149,6,2.3305115,48.8507298,6,16124.161073825504
2632,18/05/2022,1160000,Maison,70,3,2.3337314,48.8522594,6,16571.428571428572
2633,18/05/2022,968644,Appartement,55,2,2.3372611,48.8507303,6,17611.70909090909
2634,18/05/2022,412800,Appartement,33,1,2.3379207,48.8502488,6,12509.09090909091
2635,17/05/2022,1772200,Appartement,109,3,2.3315095,48.8472188,6,16258.715596330276
2636,30/06/2022,629180,Appartement,40,1,2.3301665,48.8583409,7,15729.5
2637,27/06/2022,303000,Appartement,25,1,2.3299875,48.8584873,7,12120.0
2638,24/06/2022,389000,Appartement,25,1,2.3299875,48.8584873,7,15560.0
2639,15/06/2022,1370000,Appartement,82,3,2.3378271,48.8549614,6,16707.317073170732
2640,08/06/2022,932000,Appartement,63,3,2.3294939,48.8583085,7,14793.650793650793
2642,02/06/2022,425000,Appartement,28,2,2.3362217,48.8547705,6,15178.57142857143
2643,02/06/2022,237600,Appartement,21,1,2.3301464,48.8561061,7,11314.285714285714
2644,31/05/2022,625000,Appartement,51,2,2.3369194,48.8552248,6,12254.901960784313
2645,30/05/2022,519000,Appartement,35,2,2.3310619,48.858076,7,14828.57142857143
2646,24/05/2022,193000,Appartement,25,1,2.3366659,48.8565042,6,7720.0
2647,23/05/2022,381995,Appartement,24,1,2.3309039,48.8579123,7,15916.458333333334
2648,17/05/2022,1690000,Appartement,115,3,2.3377032,48.8555733,6,14695.652173913044
2649,13/05/2022,430000,Appartement,30,1,2.3344252,48.8561005,6,14333.333333333334
2650,13/05/2022,300000,Appartement,21,1,2.3316228,48.8579119,7,14285.714285714286
2651,12/05/2022,350000,Appartement,23,1,2.3303615,48.8552376,7,15217.391304347826
2652,09/06/2022,180000,Appartement,18,1,2.3321955,48.8640752,1,10000.0
2653,09/06/2022,352500,Appartement,39,2,2.3321955,48.8640752,1,9038.461538461539
2654,10/05/2022,525000,Appartement,50,3,2.3357255,48.8564122,6,10500.0
2655,04/05/2022,622000,Appartement,36,2,2.3372215,48.8564968,6,17277.777777777777
2656,25/04/2022,1030000,Appartement,66,4,2.3338451,48.8554044,6,15606.060606060606
2657,08/04/2022,225000,Appartement,28,2,2.333236,48.8634745,1,8035.714285714285
2658,08/04/2022,296634,Appartement,19,1,2.3334944,48.8557168,6,15612.315789473685
2659,07/04/2022,550000,Appartement,50,2,2.3343335,48.8631182,8,11000.0
2660,05/04/2022,220000,Appartement,18,1,2.3349888,48.8558726,6,12222.222222222223
2661,30/06/2022,950000,Appartement,65,2,2.3309872,48.8688404,2,14615.384615384615
2662,30/06/2022,792935,Appartement,45,1,2.3368687,48.8675176,2,17620.777777777777
2663,29/06/2022,1022700,Appartement,76,3,2.3357346,48.8695341,2,13456.578947368422
2664,23/06/2022,2000000,Appartement,116,4,2.3349296,48.8671593,1,17241.379310344826
2665,23/06/2022,1350000,Appartement,76,2,2.3309872,48.8688404,2,17763.157894736843
2666,21/06/2022,288000,Appartement,21,1,2.3362599,48.8646653,2,13714.285714285714
2667,17/06/2022,385000,Appartement,50,2,2.3366303,48.8653737,2,7700.0
2668,08/06/2022,1260000,Appartement,85,3,2.3309872,48.8688404,2,14823.529411764706
2669,07/06/2022,450000,Appartement,32,2,2.3368429,48.8677632,2,14062.5
2670,03/06/2022,495000,Appartement,48,2,2.3369163,48.8676068,2,10312.5
2671,01/06/2022,780000,Appartement,48,1,2.3368687,48.8675176,2,16250.0
2672,25/05/2022,1896800,Appartement,114,4,2.3318537,48.8678749,1,16638.59649122807
2673,10/05/2022,2100000,Appartement,150,5,2.3351027,48.8667373,1,14000.0
2674,20/04/2022,775000,Appartement,62,2,2.3297913,48.8693621,2,12500.0
2675,05/04/2022,359140,Appartement,39,3,2.3364215,48.8650387,2,9208.71794871795
2676,01/04/2022,385000,Appartement,35,2,2.3353219,48.8675427,2,11000.0
